year,agency_id,alloc_id,account,pa_code,pa_name
2017,75,,892,15,National Institute on Drug Abuse (0893)
2017,75,,892,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,892,17,National Institute of Nursing Research (0889)
2017,75,,892,18,National Human Genome Research Institute (0891)
2017,75,,892,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,892,21,National Center for Complementary and Integrative Health (0896)
2017,75,,892,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,892,23,John E. Fogarty International Center (0819)
2017,75,,892,24,National Library of Medicine (0807)
2017,75,,892,25,NIH Office of the Director (0846)
2017,75,,892,26,NIH Buildings and facilities (0838)
2017,75,,892,27,NIH Cooperative Research and Development Agreements
2017,75,,892,28,National Center for Advancing Translational Sciences (0875)
2017,75,,892,31,Type 1 Diabetes
2017,75,,892,801,NIH Reimbursable - Other
2017,75,,892,802,NIH Royalties
2017,75,,893,1,National Cancer Institute (0849)
2017,75,,893,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,893,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,893,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,893,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,893,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,893,7,National Institute of General Medical Sciences (0851)
2017,75,,893,8,National Institute of Child Health and Human Development (0844)
2017,75,,893,9,National Eye Institute (0887)
2017,75,,893,10,National Institute of Environmental Health Sciences (0862)
2017,75,,893,11,National Institute on Aging (0843)
2017,75,,893,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,893,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,893,14,National Institute of Mental Health (0892)
2017,75,,893,15,National Institute on Drug Abuse (0893)
2017,75,,893,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,893,17,National Institute of Nursing Research (0889)
2017,75,,893,18,National Human Genome Research Institute (0891)
2017,75,,893,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,893,21,National Center for Complementary and Integrative Health (0896)
2017,75,,893,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,893,23,John E. Fogarty International Center (0819)
2017,75,,893,24,National Library of Medicine (0807)
2017,75,,893,25,NIH Office of the Director (0846)
2017,75,,893,26,NIH Buildings and facilities (0838)
2017,75,,893,27,NIH Cooperative Research and Development Agreements
2017,75,,893,28,National Center for Advancing Translational Sciences (0875)
2017,75,,893,31,Type 1 Diabetes
2017,75,,893,801,NIH Reimbursable - Other
2017,75,,893,802,NIH Royalties
2017,75,,894,1,National Cancer Institute (0849)
2017,75,,894,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,894,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,894,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,894,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,894,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,894,7,National Institute of General Medical Sciences (0851)
2017,75,,894,8,National Institute of Child Health and Human Development (0844)
2017,75,,894,9,National Eye Institute (0887)
2017,75,,894,10,National Institute of Environmental Health Sciences (0862)
2017,75,,894,11,National Institute on Aging (0843)
2017,75,,894,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,894,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,894,14,National Institute of Mental Health (0892)
2017,75,,894,15,National Institute on Drug Abuse (0893)
2017,75,,894,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,894,17,National Institute of Nursing Research (0889)
2017,75,,894,18,National Human Genome Research Institute (0891)
2017,75,,894,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,894,21,National Center for Complementary and Integrative Health (0896)
2017,75,,894,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,894,23,John E. Fogarty International Center (0819)
2017,75,,894,24,National Library of Medicine (0807)
2017,75,,894,25,NIH Office of the Director (0846)
2017,75,,894,26,NIH Buildings and facilities (0838)
2017,75,,894,27,NIH Cooperative Research and Development Agreements
2017,75,,894,28,National Center for Advancing Translational Sciences (0875)
2017,75,,894,31,Type 1 Diabetes
2017,75,,894,801,NIH Reimbursable - Other
2017,75,,894,802,NIH Royalties
2017,75,,895,1,National Cancer Institute (0849)
2017,75,,895,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,895,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,895,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,895,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,895,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,895,7,National Institute of General Medical Sciences (0851)
2017,75,,895,8,National Institute of Child Health and Human Development (0844)
2017,75,,895,9,National Eye Institute (0887)
2017,75,,895,10,National Institute of Environmental Health Sciences (0862)
2017,75,,895,11,National Institute on Aging (0843)
2017,75,,895,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,895,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,895,14,National Institute of Mental Health (0892)
2017,75,,895,15,National Institute on Drug Abuse (0893)
2017,75,,895,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,895,17,National Institute of Nursing Research (0889)
2017,75,,895,18,National Human Genome Research Institute (0891)
2017,75,,895,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,895,21,National Center for Complementary and Integrative Health (0896)
2017,75,,895,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,895,23,John E. Fogarty International Center (0819)
2017,75,,895,24,National Library of Medicine (0807)
2017,75,,895,25,NIH Office of the Director (0846)
2017,75,,895,26,NIH Buildings and facilities (0838)
2017,75,,895,27,NIH Cooperative Research and Development Agreements
2017,75,,895,28,National Center for Advancing Translational Sciences (0875)
2017,75,,895,31,Type 1 Diabetes
2017,75,,895,801,NIH Reimbursable - Other
2017,75,,895,802,NIH Royalties
2017,75,,896,1,National Cancer Institute (0849)
2017,75,,896,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,896,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,896,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,896,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,896,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,896,7,National Institute of General Medical Sciences (0851)
2017,75,,896,8,National Institute of Child Health and Human Development (0844)
2017,75,,896,9,National Eye Institute (0887)
2017,75,,896,10,National Institute of Environmental Health Sciences (0862)
2017,75,,896,11,National Institute on Aging (0843)
2017,75,,896,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,896,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,896,14,National Institute of Mental Health (0892)
2017,75,,896,15,National Institute on Drug Abuse (0893)
2017,75,,896,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,896,17,National Institute of Nursing Research (0889)
2017,75,,896,18,National Human Genome Research Institute (0891)
2017,75,,896,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,896,21,National Center for Complementary and Integrative Health (0896)
2017,75,,896,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,896,23,John E. Fogarty International Center (0819)
2017,75,,896,24,National Library of Medicine (0807)
2017,75,,896,25,NIH Office of the Director (0846)
2017,75,,896,26,NIH Buildings and facilities (0838)
2017,75,,896,27,NIH Cooperative Research and Development Agreements
2017,75,,896,28,National Center for Advancing Translational Sciences (0875)
2017,75,,896,31,Type 1 Diabetes
2017,75,,896,801,NIH Reimbursable - Other
2017,75,,896,802,NIH Royalties
2017,75,,897,1,National Cancer Institute (0849)
2017,75,,897,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,897,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,897,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,897,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,897,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,897,7,National Institute of General Medical Sciences (0851)
2017,75,,897,8,National Institute of Child Health and Human Development (0844)
2017,75,,897,9,National Eye Institute (0887)
2017,75,,897,10,National Institute of Environmental Health Sciences (0862)
2017,75,,897,11,National Institute on Aging (0843)
2017,75,,897,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,897,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,897,14,National Institute of Mental Health (0892)
2017,75,,897,15,National Institute on Drug Abuse (0893)
2017,75,,897,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,897,17,National Institute of Nursing Research (0889)
2017,75,,897,18,National Human Genome Research Institute (0891)
2017,75,,897,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,897,21,National Center for Complementary and Integrative Health (0896)
2017,75,,897,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,897,23,John E. Fogarty International Center (0819)
2017,75,,897,24,National Library of Medicine (0807)
2017,75,,897,25,NIH Office of the Director (0846)
2017,75,,897,26,NIH Buildings and facilities (0838)
2017,75,,897,27,NIH Cooperative Research and Development Agreements
2017,75,,897,28,National Center for Advancing Translational Sciences (0875)
2017,75,,897,31,Type 1 Diabetes
2017,75,,897,801,NIH Reimbursable - Other
2017,75,,897,802,NIH Royalties
2017,75,,898,1,National Cancer Institute (0849)
2017,75,,898,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,898,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,898,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,898,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,898,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,898,7,National Institute of General Medical Sciences (0851)
2017,75,,898,8,National Institute of Child Health and Human Development (0844)
2017,75,,898,9,National Eye Institute (0887)
2017,75,,898,10,National Institute of Environmental Health Sciences (0862)
2017,75,,898,11,National Institute on Aging (0843)
2017,75,,898,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,898,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,898,14,National Institute of Mental Health (0892)
2017,75,,898,15,National Institute on Drug Abuse (0893)
2017,75,,898,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,898,17,National Institute of Nursing Research (0889)
2017,75,,898,18,National Human Genome Research Institute (0891)
2017,75,,898,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,898,21,National Center for Complementary and Integrative Health (0896)
2017,75,,898,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,898,23,John E. Fogarty International Center (0819)
2017,75,,898,24,National Library of Medicine (0807)
2017,75,,898,25,NIH Office of the Director (0846)
2017,75,,898,26,NIH Buildings and facilities (0838)
2017,75,,898,27,NIH Cooperative Research and Development Agreements
2017,75,,898,28,National Center for Advancing Translational Sciences (0875)
2017,75,,898,31,Type 1 Diabetes
2017,75,,898,801,NIH Reimbursable - Other
2017,75,,898,802,NIH Royalties
2017,75,,899,1,National Cancer Institute (0849)
2017,75,,899,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,899,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,899,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,899,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,899,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,899,7,National Institute of General Medical Sciences (0851)
2017,75,,899,8,National Institute of Child Health and Human Development (0844)
2017,75,,899,9,National Eye Institute (0887)
2017,75,,899,10,National Institute of Environmental Health Sciences (0862)
2017,75,,899,11,National Institute on Aging (0843)
2017,75,,899,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,899,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,899,14,National Institute of Mental Health (0892)
2017,75,,899,15,National Institute on Drug Abuse (0893)
2017,75,,899,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,899,17,National Institute of Nursing Research (0889)
2017,75,,899,18,National Human Genome Research Institute (0891)
2017,75,,899,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,899,21,National Center for Complementary and Integrative Health (0896)
2017,75,,899,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,899,23,John E. Fogarty International Center (0819)
2017,75,,899,24,National Library of Medicine (0807)
2017,75,,899,25,NIH Office of the Director (0846)
2017,75,,899,26,NIH Buildings and facilities (0838)
2017,75,,899,27,NIH Cooperative Research and Development Agreements
2017,75,,899,28,National Center for Advancing Translational Sciences (0875)
2017,75,,899,31,Type 1 Diabetes
2017,75,,899,801,NIH Reimbursable - Other
2017,75,,899,802,NIH Royalties
2017,75,,900,1,National Cancer Institute (0849)
2017,75,,900,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,900,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,900,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,900,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,900,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,900,7,National Institute of General Medical Sciences (0851)
2017,75,,900,8,National Institute of Child Health and Human Development (0844)
2017,75,,900,9,National Eye Institute (0887)
2017,75,,900,10,National Institute of Environmental Health Sciences (0862)
2017,75,,900,11,National Institute on Aging (0843)
2017,75,,900,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,900,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,900,14,National Institute of Mental Health (0892)
2017,75,,900,15,National Institute on Drug Abuse (0893)
2017,75,,900,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,900,17,National Institute of Nursing Research (0889)
2017,75,,900,18,National Human Genome Research Institute (0891)
2017,75,,900,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,900,21,National Center for Complementary and Integrative Health (0896)
2017,75,,900,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,900,23,John E. Fogarty International Center (0819)
2017,75,,900,24,National Library of Medicine (0807)
2017,75,,900,25,NIH Office of the Director (0846)
2017,75,,900,26,NIH Buildings and facilities (0838)
2017,75,,900,27,NIH Cooperative Research and Development Agreements
2017,75,,900,28,National Center for Advancing Translational Sciences (0875)
2017,75,,900,31,Type 1 Diabetes
2017,75,,900,801,NIH Reimbursable - Other
2017,75,,900,802,NIH Royalties
2017,75,,901,1,National Cancer Institute (0849)
2017,75,,901,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,901,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,901,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,901,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,901,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,901,7,National Institute of General Medical Sciences (0851)
2017,75,,901,8,National Institute of Child Health and Human Development (0844)
2017,75,,901,9,National Eye Institute (0887)
2017,75,,901,10,National Institute of Environmental Health Sciences (0862)
2017,75,,901,11,National Institute on Aging (0843)
2017,75,,901,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,901,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,901,14,National Institute of Mental Health (0892)
2017,75,,901,15,National Institute on Drug Abuse (0893)
2017,75,,901,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,901,17,National Institute of Nursing Research (0889)
2017,75,,901,18,National Human Genome Research Institute (0891)
2017,75,,901,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,901,21,National Center for Complementary and Integrative Health (0896)
2017,75,,901,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,901,23,John E. Fogarty International Center (0819)
2017,75,,901,24,National Library of Medicine (0807)
2017,75,,901,25,NIH Office of the Director (0846)
2017,75,,901,26,NIH Buildings and facilities (0838)
2017,75,,901,27,NIH Cooperative Research and Development Agreements
2017,75,,901,28,National Center for Advancing Translational Sciences (0875)
2017,75,,901,31,Type 1 Diabetes
2017,75,,901,801,NIH Reimbursable - Other
2017,75,,901,802,NIH Royalties
2017,75,,902,1,National Cancer Institute (0849)
2017,75,,902,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,902,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,902,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,902,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,902,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,902,7,National Institute of General Medical Sciences (0851)
2017,75,,902,8,National Institute of Child Health and Human Development (0844)
2017,75,,902,9,National Eye Institute (0887)
2017,75,,902,10,National Institute of Environmental Health Sciences (0862)
2017,75,,902,11,National Institute on Aging (0843)
2017,75,,902,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,902,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,902,14,National Institute of Mental Health (0892)
2017,75,,902,15,National Institute on Drug Abuse (0893)
2017,75,,902,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,902,17,National Institute of Nursing Research (0889)
2017,75,,902,18,National Human Genome Research Institute (0891)
2017,75,,902,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,902,21,National Center for Complementary and Integrative Health (0896)
2017,75,,902,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,902,23,John E. Fogarty International Center (0819)
2017,75,,902,24,National Library of Medicine (0807)
2017,75,,902,25,NIH Office of the Director (0846)
2017,75,,902,26,NIH Buildings and facilities (0838)
2017,75,,902,27,NIH Cooperative Research and Development Agreements
2017,75,,902,28,National Center for Advancing Translational Sciences (0875)
2017,75,,902,31,Type 1 Diabetes
2017,75,,902,801,NIH Reimbursable - Other
2017,75,,902,802,NIH Royalties
2017,75,,903,1,National Cancer Institute (0849)
2017,75,,903,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,903,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,903,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,903,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,903,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,903,7,National Institute of General Medical Sciences (0851)
2017,75,,903,8,National Institute of Child Health and Human Development (0844)
2017,75,,903,9,National Eye Institute (0887)
2017,75,,903,10,National Institute of Environmental Health Sciences (0862)
2017,75,,903,11,National Institute on Aging (0843)
2017,75,,903,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,903,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,903,14,National Institute of Mental Health (0892)
2017,75,,903,15,National Institute on Drug Abuse (0893)
2017,75,,903,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,903,17,National Institute of Nursing Research (0889)
2017,75,,903,18,National Human Genome Research Institute (0891)
2017,75,,903,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,903,21,National Center for Complementary and Integrative Health (0896)
2017,75,,903,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,903,23,John E. Fogarty International Center (0819)
2017,75,,903,24,National Library of Medicine (0807)
2017,75,,903,25,NIH Office of the Director (0846)
2017,75,,903,26,NIH Buildings and facilities (0838)
2017,75,,903,27,NIH Cooperative Research and Development Agreements
2017,75,,903,28,National Center for Advancing Translational Sciences (0875)
2017,75,,903,31,Type 1 Diabetes
2017,75,,903,801,NIH Reimbursable - Other
2017,75,,903,802,NIH Royalties
2017,75,,904,1,National Cancer Institute (0849)
2017,75,,904,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,904,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,904,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,904,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,904,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,904,7,National Institute of General Medical Sciences (0851)
2017,75,,904,8,National Institute of Child Health and Human Development (0844)
2017,75,,904,9,National Eye Institute (0887)
2017,75,,904,10,National Institute of Environmental Health Sciences (0862)
2017,75,,904,11,National Institute on Aging (0843)
2017,75,,904,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,904,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,904,14,National Institute of Mental Health (0892)
2017,75,,904,15,National Institute on Drug Abuse (0893)
2017,75,,904,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,904,17,National Institute of Nursing Research (0889)
2017,75,,904,18,National Human Genome Research Institute (0891)
2017,75,,904,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,904,21,National Center for Complementary and Integrative Health (0896)
2017,75,,904,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,904,23,John E. Fogarty International Center (0819)
2017,75,,904,24,National Library of Medicine (0807)
2017,75,,904,25,NIH Office of the Director (0846)
2017,75,,904,26,NIH Buildings and facilities (0838)
2017,75,,904,27,NIH Cooperative Research and Development Agreements
2017,75,,904,28,National Center for Advancing Translational Sciences (0875)
2017,75,,904,31,Type 1 Diabetes
2017,75,,904,801,NIH Reimbursable - Other
2017,75,,904,802,NIH Royalties
2017,75,,905,1,National Cancer Institute (0849)
2017,75,,905,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,905,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,905,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,905,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,905,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,905,7,National Institute of General Medical Sciences (0851)
2017,75,,905,8,National Institute of Child Health and Human Development (0844)
2017,75,,905,9,National Eye Institute (0887)
2017,75,,905,10,National Institute of Environmental Health Sciences (0862)
2017,75,,905,11,National Institute on Aging (0843)
2017,75,,905,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,905,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,905,14,National Institute of Mental Health (0892)
2017,75,,905,15,National Institute on Drug Abuse (0893)
2017,75,,905,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,905,17,National Institute of Nursing Research (0889)
2017,75,,905,18,National Human Genome Research Institute (0891)
2017,75,,905,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,905,21,National Center for Complementary and Integrative Health (0896)
2017,75,,905,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,905,23,John E. Fogarty International Center (0819)
2017,75,,905,24,National Library of Medicine (0807)
2017,75,,905,25,NIH Office of the Director (0846)
2017,75,,905,26,NIH Buildings and facilities (0838)
2017,75,,905,27,NIH Cooperative Research and Development Agreements
2017,75,,905,28,National Center for Advancing Translational Sciences (0875)
2017,75,,905,31,Type 1 Diabetes
2017,75,,905,801,NIH Reimbursable - Other
2017,75,,905,802,NIH Royalties
2017,75,,906,1,National Cancer Institute (0849)
2017,75,,906,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,906,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,906,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,906,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,906,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,906,7,National Institute of General Medical Sciences (0851)
2017,75,,906,8,National Institute of Child Health and Human Development (0844)
2017,75,,906,9,National Eye Institute (0887)
2017,75,,906,10,National Institute of Environmental Health Sciences (0862)
2017,75,,906,11,National Institute on Aging (0843)
2017,75,,906,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,906,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,906,14,National Institute of Mental Health (0892)
2017,75,,906,15,National Institute on Drug Abuse (0893)
2017,75,,906,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,906,17,National Institute of Nursing Research (0889)
2017,75,,906,18,National Human Genome Research Institute (0891)
2017,75,,906,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,906,21,National Center for Complementary and Integrative Health (0896)
2017,75,,906,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,906,23,John E. Fogarty International Center (0819)
2017,75,,906,24,National Library of Medicine (0807)
2017,75,,906,25,NIH Office of the Director (0846)
2017,75,,906,26,NIH Buildings and facilities (0838)
2017,75,,906,27,NIH Cooperative Research and Development Agreements
2017,75,,906,28,National Center for Advancing Translational Sciences (0875)
2017,75,,906,31,Type 1 Diabetes
2017,75,,906,801,NIH Reimbursable - Other
2017,75,,906,802,NIH Royalties
2017,75,,907,1,National Cancer Institute (0849)
2017,75,,907,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,907,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,907,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,907,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,907,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,907,7,National Institute of General Medical Sciences (0851)
2017,75,,907,8,National Institute of Child Health and Human Development (0844)
2017,75,,907,9,National Eye Institute (0887)
2017,75,,907,10,National Institute of Environmental Health Sciences (0862)
2017,75,,907,11,National Institute on Aging (0843)
2017,75,,907,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,907,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,907,14,National Institute of Mental Health (0892)
2017,75,,907,15,National Institute on Drug Abuse (0893)
2017,75,,907,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,907,17,National Institute of Nursing Research (0889)
2017,75,,907,18,National Human Genome Research Institute (0891)
2017,75,,907,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,907,21,National Center for Complementary and Integrative Health (0896)
2017,75,,907,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,907,23,John E. Fogarty International Center (0819)
2017,75,,907,24,National Library of Medicine (0807)
2017,75,,907,25,NIH Office of the Director (0846)
2017,75,,907,26,NIH Buildings and facilities (0838)
2017,75,,907,27,NIH Cooperative Research and Development Agreements
2017,75,,907,28,National Center for Advancing Translational Sciences (0875)
2017,75,,907,31,Type 1 Diabetes
2017,75,,907,801,NIH Reimbursable - Other
2017,75,,907,802,NIH Royalties
2017,75,,908,1,National Cancer Institute (0849)
2017,75,,908,2,"National Heart, Lung, and Blood Institute (0872)"
2017,75,,908,3,National Institute of Dental and Craniofacial Research (0873)
2017,75,,908,4,National Institute of Diabetes and Digestive and Kidney Disease (0884)
2017,75,,908,5,National Institute of Neurological Disorders and Stroke (0886)
2017,75,,908,6,National Institute of Allergy and Infectious Diseases (0885)
2017,75,,908,7,National Institute of General Medical Sciences (0851)
2017,75,,908,8,National Institute of Child Health and Human Development (0844)
2017,75,,908,9,National Eye Institute (0887)
2017,75,,908,10,National Institute of Environmental Health Sciences (0862)
2017,75,,908,11,National Institute on Aging (0843)
2017,75,,908,12,National Institute of Arthritis and Musculoskeletal and Skin Disease (0888)
2017,75,,908,13,National Institute on Deafness and Other Communication Disorder (0890)
2017,75,,908,14,National Institute of Mental Health (0892)
2017,75,,908,15,National Institute on Drug Abuse (0893)
2017,75,,908,16,National Institute on Alcohol Abuse and Alcoholism (0894)
2017,75,,908,17,National Institute of Nursing Research (0889)
2017,75,,908,18,National Human Genome Research Institute (0891)
2017,75,,908,19,National Institute of Biomedical Imaging and Bioengineering (0898)
2017,75,,908,21,National Center for Complementary and Integrative Health (0896)
2017,75,,908,22,National Institute on Minority Health and Health Disparities (0897)
2017,75,,908,23,John E. Fogarty International Center (0819)
2017,75,,908,24,National Library of Medicine (0807)
