ACCT_NUM,ATA,AID,BPOA,EPOA,A,MAIN,SUB,GWA_TAS_NAME,Agency AID,Agency Name,ADMIN_ORG,Admin Org Name,FR Entity Type,FR Entity Description,financial_indicator_type2,FIN_IND_TYP2 description,Function Code,Function Description,Sub Function Code,Sub Function Description,DT_TM_ESTAB,DT_END
60210, ,075,2014,2014, ,0872,000,"National Heart, Lung, and Blood Institute, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63323, ,075,2015,2015, ,0872,000,"National Heart, Lung, and Blood Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
64681, ,075,2015,2016, ,0872,000,"National Heart, Lung, and Blood Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66580, ,075,2016,2016, ,0872,000,"National Heart, Lung, and Blood Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
66659, ,075,2016,2017, ,0872,000,"National Heart, Lung, and Blood Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69580, ,075,2017,2017, ,0872,000,"National Heart, Lung, and Blood Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
69639, ,075,2017,2018, ,0872,000,"National Heart, Lung, and Blood Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52519, ,075,2012,2012, ,0873,000,"National Institute of Dental and Craniofacial Research, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57172, ,075,2013,2013, ,0873,000,"National Institute of Dental and Craniofacial Research, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60211, ,075,2014,2014, ,0873,000,"National Institute of Dental and Craniofacial Research, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63324, ,075,2015,2015, ,0873,000,"National Institute of Dental and Craniofacial Research, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66581, ,075,2016,2016, ,0873,000,"National Institute of Dental and Craniofacial Research, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69581, ,075,2017,2017, ,0873,000,"National Institute of Dental and Craniofacial Research, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
71178, ,075, , ,X,0875,000,"National Center for Advancing Translational Sciences, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
54338, ,075,2012,2012, ,0875,000,"National Center for Advancing Translational Sciences, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57173, ,075,2013,2013, ,0875,000,"National Center for Advancing Translational Sciences, National Institutes of Health, Health and Human Services                                                                                                                                  ",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60212, ,075,2014,2014, ,0875,000,"National Center for Advancing Translational Sciences, National Institutes of Health, Health and Human Services                                                                                                                                  ",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63325, ,075,2015,2015, ,0875,000,"National Center for Advancing Translational Sciences, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
64682, ,075,2015,2016, ,0875,000,"National Center for Advancing Translational Sciences, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66582, ,075,2016,2016, ,0875,000,"National Center for Advancing Translational Sciences, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
66660, ,075,2016,2017, ,0875,000,"National Center for Advancing Translational Sciences, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69582, ,075,2017,2017, ,0875,000,"National Center for Advancing Translational Sciences, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
69640, ,075,2017,2018, ,0875,000,"National Center for Advancing Translational Sciences, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
71179, ,075, , ,X,0884,000,"National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52520, ,075,2012,2012, ,0884,000,"National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57174, ,075,2013,2013, ,0884,000,"National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60213, ,075,2014,2014, ,0884,000,"National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63326, ,075,2015,2015, ,0884,000,"National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
64683, ,075,2015,2016, ,0884,000,"National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66583, ,075,2016,2016, ,0884,000,"National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
66661, ,075,2016,2017, ,0884,000,"National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69583, ,075,2017,2017, ,0884,000,"National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
69643, ,075,2017,2018, ,0884,000,"National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
26006, ,075, , ,X,0885,000,"National Institute of Allergy and Infectious Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/15/2004 00:00:00,
52521, ,075,2012,2012, ,0885,000,"National Institute of Allergy and Infectious Diseases, National Institutes of Health, Health and Human Services                                                                                                                                 ",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57175, ,075,2013,2013, ,0885,000,"National Institute of Allergy and Infectious Diseases, National Institutes of Health, Health and Human Services                                                                                                                                 ",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60214, ,075,2014,2014, ,0885,000,"National Institute of Allergy and Infectious Diseases, National Institutes of Health, Health and Human Services                                                                                                                                 ",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63327, ,075,2015,2015, ,0885,000,"National Institute of Allergy and Infectious Diseases, National Institutes of Health, Health and Human Services                                                                                                                                 ",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
64003, ,075,2015,2016, ,0885,000,"National Institute of Allergy and Infectious Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66593, ,075,2016,2016, ,0885,000,"National Institute of Allergy and Infectious Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
66656, ,075,2016,2017, ,0885,000,"National Institute of Allergy and Infectious Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69584, ,075,2017,2017, ,0885,000,"National Institute of Allergy and Infectious Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
69642, ,075,2017,2018, ,0885,000,"National Institute of Allergy and Infectious Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
71180, ,075, , ,X,0886,000,"National Institute of Neurological Disorders and Stroke, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52522, ,075,2012,2012, ,0886,000,"National Institute of Neurological Disorders and Stroke, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57176, ,075,2013,2013, ,0886,000,"National Institute of Neurological Disorders and Stroke, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60215, ,075,2014,2014, ,0886,000,"National Institute of Neurological Disorders and Stroke, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63328, ,075,2015,2015, ,0886,000,"National Institute of Neurological Disorders and Stroke, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
64684, ,075,2015,2016, ,0886,000,"National Institute of Neurological Disorders and Stroke, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66594, ,075,2016,2016, ,0886,000,"National Institute of Neurological Disorders and Stroke, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
66662, ,075,2016,2017, ,0886,000,"National Institute of Neurological Disorders and Stroke, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69585, ,075,2017,2017, ,0886,000,"National Institute of Neurological Disorders and Stroke, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
69644, ,075,2017,2018, ,0886,000,"National Institute of Neurological Disorders and Stroke, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52523, ,075,2012,2012, ,0887,000,"National Eye Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57177, ,075,2013,2013, ,0887,000,"National Eye Institute, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60216, ,075,2014,2014, ,0887,000,"National Eye Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63329, ,075,2015,2015, ,0887,000,"National Eye Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66595, ,075,2016,2016, ,0887,000,"National Eye Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69586, ,075,2017,2017, ,0887,000,"National Eye Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52524, ,075,2012,2012, ,0888,000,"National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57178, ,075,2013,2013, ,0888,000,"National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60217, ,075,2014,2014, ,0888,000,"National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63330, ,075,2015,2015, ,0888,000,"National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66596, ,075,2016,2016, ,0888,000,"National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69587, ,075,2017,2017, ,0888,000,"National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52525, ,075,2012,2012, ,0889,000,"National Institute of Nursing Research, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57183, ,075,2013,2013, ,0889,000,"National Institute of Nursing Research, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60218, ,075,2014,2014, ,0889,000,"National Institute of Nursing Research, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63331, ,075,2015,2015, ,0889,000,"National Institute of Nursing Research, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66597, ,075,2016,2016, ,0889,000,"National Institute of Nursing Research, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69588, ,075,2017,2017, ,0889,000,"National Institute of Nursing Research, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52526, ,075,2012,2012, ,0890,000,"National Institute on Deafness and Other Communication Disorders, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57184, ,075,2013,2013, ,0890,000,"National Institute on Deafness and Other Communication Disorders, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60219, ,075,2014,2014, ,0890,000,"National Institute on Deafness and Other Communication Disorders, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63332, ,075,2015,2015, ,0890,000,"National Institute on Deafness and Other Communication Disorders, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66598, ,075,2016,2016, ,0890,000,"National Institute on Deafness and Other Communication Disorders, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69589, ,075,2017,2017, ,0890,000,"National Institute on Deafness and Other Communication Disorders, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
71181, ,075, , ,X,0891,000,"National Human Genome Research Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52527, ,075,2012,2012, ,0891,000,"National Human Genome Research Institute, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57185, ,075,2013,2013, ,0891,000,"National Human Genome Research Institute, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60220, ,075,2014,2014, ,0891,000,"National Human Genome Research Institute, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63333, ,075,2015,2015, ,0891,000,"National Human Genome Research Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
64685, ,075,2015,2016, ,0891,000,"National Human Genome Research Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66599, ,075,2016,2016, ,0891,000,"National Human Genome Research Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
66676, ,075,2016,2017, ,0891,000,"National Human Genome Research Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69590, ,075,2017,2017, ,0891,000,"National Human Genome Research Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
69657, ,075,2017,2018, ,0891,000,"National Human Genome Research Institute, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
71182, ,075, , ,X,0892,000,"National Institute of Mental Health, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52528, ,075,2012,2012, ,0892,000,"National Institute of Mental Health, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57186, ,075,2013,2013, ,0892,000,"National Institute of Mental Health, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60221, ,075,2014,2014, ,0892,000,"National Institute of Mental Health, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63334, ,075,2015,2015, ,0892,000,"National Institute of Mental Health, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
64686, ,075,2015,2016, ,0892,000,"National Institute of Mental Health, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66600, ,075,2016,2016, ,0892,000,"National Institute of Mental Health, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
66677, ,075,2016,2017, ,0892,000,"National Institute of Mental Health, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69591, ,075,2017,2017, ,0892,000,"National Institute of Mental Health, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
69658, ,075,2017,2018, ,0892,000,"National Institute of Mental Health, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
71183, ,075, , ,X,0893,000,"National Institute on Drug Abuse, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52529, ,075,2012,2012, ,0893,000,"National Institute on Drug Abuse, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57187, ,075,2013,2013, ,0893,000,"National Institute on Drug Abuse, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60222, ,075,2014,2014, ,0893,000,"National Institute on Drug Abuse, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63335, ,075,2015,2015, ,0893,000,"National Institute on Drug Abuse, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
64687, ,075,2015,2016, ,0893,000,"National Institute on Drug Abuse, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66601, ,075,2016,2016, ,0893,000,"National Institute on Drug Abuse, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
66678, ,075,2016,2017, ,0893,000,"National Institute on Drug Abuse, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69592, ,075,2017,2017, ,0893,000,"National Institute on Drug Abuse, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
69659, ,075,2017,2018, ,0893,000,"National Institute on Drug Abuse, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52530, ,075,2012,2012, ,0894,000,"National Institute on Alcohol Abuse and Alcoholism, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
57188, ,075,2013,2013, ,0894,000,"National Institute on Alcohol Abuse and Alcoholism, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2012 00:00:00,
60223, ,075,2014,2014, ,0894,000,"National Institute on Alcohol Abuse and Alcoholism, National Institutes of Health",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2013 00:00:00,
63336, ,075,2015,2015, ,0894,000,"National Institute on Alcohol Abuse and Alcoholism, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2014 00:00:00,
66602, ,075,2016,2016, ,0894,000,"National Institute on Alcohol Abuse and Alcoholism, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2015 00:00:00,
69593, ,075,2017,2017, ,0894,000,"National Institute on Alcohol Abuse and Alcoholism, National Institutes of Health, Health and Human Services",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2016 00:00:00,
52531, ,075,2012,2012, ,0896,000,"National Center for Complementary and Integrative Health, National Institute of Health, Health and Human Services                                                                                                                               ",075,Department of Health & Human Services,08,National Institutes of Health,7500,Department of Health and Human Services, , ,550,Health,552,Health research and training,10/01/2011 00:00:00,
