CGAC AGENCY CODE,FPDS DEPARTMENT ID,AGENCY NAME,SUB TIER CODE,SUB TIER NAME
089,8900,"ENERGY, DEPARTMENT OF",8925,ASSISTANT SECRETARY FOR DEFENSE PROGRAMS
089,8900,"ENERGY, DEPARTMENT OF",8930,MANAGEMENT & PERFORMANCE
089,8900,"ENERGY, DEPARTMENT OF",8933,ENERGY INFORMATION ADMINISTRATION
089,8900,"ENERGY, DEPARTMENT OF",8936,OFFICE OF ENERGY RESEARCH
089,8900,"ENERGY, DEPARTMENT OF",8938,OFFICE OF CIVILIAN RADIOACTIVE WASTE MANAGEMENT
089,8900,"ENERGY, DEPARTMENT OF",8940,OFFICE OF THE SECRETARY
089,8900,"ENERGY, DEPARTMENT OF",8941,ASSISTANT SECRETARY FOR ENVIRONMENTAL RESTORATION AND WASTE MANAGEMENT
089,8900,"ENERGY, DEPARTMENT OF",8944,ASSISTANT SECRETARY FOR FOSSIL ENERGY
089,8900,"ENERGY, DEPARTMENT OF",8948,ASSISTANT SECRETARY FOR NUCLEAR ENERGY
089,8900,"ENERGY, DEPARTMENT OF",8950,PMAS
089,8900,"ENERGY, DEPARTMENT OF",8951,BARTLESVILLE PROJECT OFFICE
089,8900,"ENERGY, DEPARTMENT OF",8952,METAIRIE SITE OFFICE
089,8900,"ENERGY, DEPARTMENT OF",8953,SAVANNAH RIVER RESTART SPECIAL PROJECTS OFFICE
089,8900,"ENERGY, DEPARTMENT OF",8954,YUCCA MOUNTAIN PROJECT OFFICE
089,8900,"ENERGY, DEPARTMENT OF",8955,NATIONAL RENEWABLE ENERGY LABORATORY AREA OFFICE
089,8900,"ENERGY, DEPARTMENT OF",895A,"FIELD OFFICE, ALBUQUERQUE"
089,8900,"ENERGY, DEPARTMENT OF",895B,BONNEVILLE POWER ADMINISTRATION
089,8900,"ENERGY, DEPARTMENT OF",895C,"FIELD OFFICE, CHICAGO"
089,8900,"ENERGY, DEPARTMENT OF",895D,"FIELD OFFICE, IDAHO"
089,8900,"ENERGY, DEPARTMENT OF",895E,"FIELD OFFICE, NEVADA"
089,8900,"ENERGY, DEPARTMENT OF",895F,"FIELD OFFICE, OAK RIDGE"
089,8900,"ENERGY, DEPARTMENT OF",895G,PITTSBURGH NAVAL REACTORS OFFICE
089,8900,"ENERGY, DEPARTMENT OF",895H,"FIELD OFFICE, RICHLAND"
089,8900,"ENERGY, DEPARTMENT OF",895I,ROCKY FLATS PROJECT OFFICE
089,8900,"ENERGY, DEPARTMENT OF",895J,"FIELD OFFICE, SAN FRANCISCO"
089,8900,"ENERGY, DEPARTMENT OF",895K,SCHENECTADY NAVAL REACTORS OFFICE
089,8900,"ENERGY, DEPARTMENT OF",895L,OFFICE OF SCIENTIFIC AND TECHNICAL INFORMATION
089,8900,"ENERGY, DEPARTMENT OF",895M,SOUTHWESTERN POWER ADMINISTRATION
089,8900,"ENERGY, DEPARTMENT OF",895N,"FIELD OFFICE, SAVANNAH RIVER"
089,8900,"ENERGY, DEPARTMENT OF",895P,SOUTHEASTERN POWER ADMINISTRATION
089,8900,"ENERGY, DEPARTMENT OF",895Q,SUPERCONDUCTING SUPER COLLIDER PROJECT OFFICE
089,8900,"ENERGY, DEPARTMENT OF",895R,WESTERN AREA POWER ADMINISTRATION
089,8900,"ENERGY, DEPARTMENT OF",895S,ALASKA POWER ADMINISTRATION
089,8900,"ENERGY, DEPARTMENT OF",895T,"FIELD OFFICE, FERNALD"
089,8900,"ENERGY, DEPARTMENT OF",895U,MORGANTOWN ENERGY TECHNOLOGY CENTER
089,8900,"ENERGY, DEPARTMENT OF",895V,"NAVAL PETROLEUM AND OIL SHALE RESERVES IN CO, UT AND WY"
089,8900,"ENERGY, DEPARTMENT OF",895W,NAVAL PETROLEUM RESERVES IN CALIFORNIA
089,8900,"ENERGY, DEPARTMENT OF",895X,PITTSBURGH ENERGY TECHNOLOGY CENTER
089,8900,"ENERGY, DEPARTMENT OF",895Y,ECONOMIC REGULATORY ADMINISTRATION FIELD OFFICES
089,8900,"ENERGY, DEPARTMENT OF",895Z,STRATEGIC PETROLEUM RESERVES PROJECT OFFICE
089,8900,"ENERGY, DEPARTMENT OF",8960,FEDERAL ENERGY REGULATORY COMMISSION
089,8900,"ENERGY, DEPARTMENT OF",8970,OTHER
090,9000,SELECTIVE SERVICE SYSTEM,9000,SELECTIVE SERVICE SYSTEM
091,9100,"EDUCATION, DEPARTMENT OF",9100,"EDUCATION, DEPARTMENT OF"
091,9100,"EDUCATION, DEPARTMENT OF",9101,OFFICE OF THE SECRETARY
091,9100,"EDUCATION, DEPARTMENT OF",9102,OFFICE OF THE UNDER SECRETARY
091,9100,"EDUCATION, DEPARTMENT OF",9103,OFFICE OF THE GENERAL COUNSEL
091,9100,"EDUCATION, DEPARTMENT OF",9104,OFFICE OF INSPECTOR GENERAL
091,9100,"EDUCATION, DEPARTMENT OF",9105,OFFICE OF HUMAN RESOURCES AND ADMINISTRATION
091,9100,"EDUCATION, DEPARTMENT OF",9106,OFFICE OF THE CHIEF FINANCIAL OFFICER
091,9100,"EDUCATION, DEPARTMENT OF",9107,OFFICE OF LEGISLATION AND CONGRESSIONAL AFFAIRS
091,9100,"EDUCATION, DEPARTMENT OF",9108,OFFICE OF POLICY AND PLANNING
091,9100,"EDUCATION, DEPARTMENT OF",9109,OFFICE OF INTERGOVERNMENTAL AND INTERAGENCY AFFAIRS
091,9100,"EDUCATION, DEPARTMENT OF",9110,"OFFICE OF PLANNING, EVALUATION AND PROGRAM DEVELOPMENT"
091,9100,"EDUCATION, DEPARTMENT OF",9111,OFFICE FOR CIVIL RIGHTS
091,9100,"EDUCATION, DEPARTMENT OF",9115,OFFICE OF THE CHIEF INFORMATION OFFICER
091,9100,"EDUCATION, DEPARTMENT OF",9120,"OFFICE OF CAREER, TECHNICAL, AND ADULT EDUCATION"
091,9100,"EDUCATION, DEPARTMENT OF",9121,OFFICE OF BILINGUAL EDUCATION AND MINORITY LANGUAGES AFFAIRS
091,9100,"EDUCATION, DEPARTMENT OF",9124,OFFICE OF SPECIAL EDUCATION AND REHABILITATIVE SERVICES
091,9100,"EDUCATION, DEPARTMENT OF",9125,NATIONAL INSTITUTE ON DISABILITY AND REHABILITATION RESEARCH
091,9100,"EDUCATION, DEPARTMENT OF",9126,REHABILITATIVE SERVICES ADMINISTRATION
091,9100,"EDUCATION, DEPARTMENT OF",9127,OFFICE OF SPECIAL EDUCATION PROGRAMS
091,9100,"EDUCATION, DEPARTMENT OF",9128,IMMED OFF OF THE ASST SEC FOR SPECIAL EDUC AND REHAB SERVICES
091,9100,"EDUCATION, DEPARTMENT OF",9129,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION
091,9100,"EDUCATION, DEPARTMENT OF",9130,IMMED OFF OF THE ASST SEC FOR POSTSECONDARY EDUCATION
091,9100,"EDUCATION, DEPARTMENT OF",9131,STUDENT FINANCIAL ASSISTANCE PROGRAMS
091,9100,"EDUCATION, DEPARTMENT OF",9132,IMMEDIATE OFF OF THE ASST SEC FOR EDUCATIONAL RESEARCH AND IMPROVEMENT
091,9100,"EDUCATION, DEPARTMENT OF",9133,OFFICE OF HIGHER EDUCATION PROGRAMS
091,9100,"EDUCATION, DEPARTMENT OF",9134,OFFICE OF POSTSECONDARY EDUCATION
091,9100,"EDUCATION, DEPARTMENT OF",9135,LIBRARIES AND LEARNING TECHNOLOGIES PROGRAMS
091,9100,"EDUCATION, DEPARTMENT OF",9136,NATIONAL INSTITUTE OF EDUCATION
091,9100,"EDUCATION, DEPARTMENT OF",9137,EDUCATION PROFESSIONAL DEVELOPMENT AND DISSEMINATION PROGRAMS
091,9100,"EDUCATION, DEPARTMENT OF",9138,NATIONAL CENTER FOR EDUCATION STATISTICS
091,9100,"EDUCATION, DEPARTMENT OF",9139,OFFICE OF EDUCATIONAL RESEARCH AND IMPROVEMENT
091,9100,"EDUCATION, DEPARTMENT OF",9140,COMPENSATORY EDUCATION PROGRAMS
091,9100,"EDUCATION, DEPARTMENT OF",9141,IMMED OFF OF THE ASST SEC FOR ELEMENTARY AND SECONDARY EDUC
091,9100,"EDUCATION, DEPARTMENT OF",9142,MIGRANT EDUCATION PROGRAMS
091,9100,"EDUCATION, DEPARTMENT OF",9143,SCHOOL SUPPORT AND TECHNOLOGY PROGRAMS
091,9100,"EDUCATION, DEPARTMENT OF",9144,STATE AND LOCAL EDUCATION PROGRAMS
091,9100,"EDUCATION, DEPARTMENT OF",9145,INDIAN EDUCATION PROGRAMS
091,9100,"EDUCATION, DEPARTMENT OF",9146,OFFICE OF ELEMENTARY AND SECONDARY EDUCATION
091,9100,"EDUCATION, DEPARTMENT OF",9147,ACADEMIC IMPROVEMENT AND TEACHER QUALITY PROGRAMS
091,9100,"EDUCATION, DEPARTMENT OF",9150,OFFICE OF INNOVATION AND IMPROVEMENT
091,9100,"EDUCATION, DEPARTMENT OF",9153,OFFICE OF THE DEPUTY SECRETARY
091,9100,"EDUCATION, DEPARTMENT OF",9154,OFFICE OF MANAGEMENT
091,9100,"EDUCATION, DEPARTMENT OF",9155,FEDERAL STUDENT AID
091,9100,"EDUCATION, DEPARTMENT OF",9156,OFFICE OF COMMUNICATIONS AND OUTREACH
091,9100,"EDUCATION, DEPARTMENT OF",9157,INSTITUTE OF EDUCATION SCIENCES
091,9100,"EDUCATION, DEPARTMENT OF",9158,OFFICE OF ENGLISH LANGUAGE ACQUISITION
091,9100,"EDUCATION, DEPARTMENT OF",9159,NATIONAL ASSESSMENT GOVERNING BOARD
091,9100,"EDUCATION, DEPARTMENT OF",916A,ADVISORY COUNCILS AND COMMITTEES
091,9100,"EDUCATION, DEPARTMENT OF",916B,NATIONAL ASSESSMENT GOVERNING BOARD
091,9100,"EDUCATION, DEPARTMENT OF",916C,NATIONAL INSTITUTE FOR LITERACY
091,9100,"EDUCATION, DEPARTMENT OF",916D,FEDERAL INTERAGENCY COMMITTEE ON EDUCATION
091,9100,"EDUCATION, DEPARTMENT OF",9181,STUDENT LOAN MARKETING ASSOCIATION
091,9100,"EDUCATION, DEPARTMENT OF",9182,COLLEGE CONSTRUCTION LOAN INSURANCE ASSOCIATION (CONNIE LEE)
091,9100,"EDUCATION, DEPARTMENT OF",9191,AMERICAN PRINTING HOUSE FOR THE BLIND
091,9100,"EDUCATION, DEPARTMENT OF",9192,GALLAUDET COLLEGE
091,9100,"EDUCATION, DEPARTMENT OF",9193,HOWARD UNIVERSITY
091,9100,"EDUCATION, DEPARTMENT OF",9194,NATIONAL TECHNICAL INSTITUTE FOR THE DEAF
093,9300,FEDERAL MEDIATION AND CONCILIATION SERVICE,9300,FEDERAL MEDIATION AND CONCILIATION SERVICE
394,9502,NATIONAL CAPITAL PLANNING COMMISSION,9502,NATIONAL CAPITAL PLANNING COMMISSION
368,9504,FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION,9504,FEDERAL MINE SAFETY AND HEALTH REVIEW COMMISSION
360,9506,FEDERAL ELECTION COMMISSION,9506,FEDERAL ELECTION COMMISSION
339,9507,COMMODITY FUTURES TRADING COMMISSION,9507,COMMODITY FUTURES TRADING COMMISSION
424,9508,NATIONAL TRANSPORTATION SAFETY BOARD,9508,NATIONAL TRANSPORTATION SAFETY BOARD
372,9510,HARRY S TRUMAN SCHOLARSHIP FOUNDATION,9510,HARRY S TRUMAN SCHOLARSHIP FOUNDATION
542,9511,THE COUNCIL OF THE INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY ,9511,THE COUNCIL OF THE INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY 
382,9512,JAPAN-U.S. FRIENDSHIP COMMISSION,9512,JAPAN-U.S. FRIENDSHIP COMMISSION
387,9513,MARINE MAMMAL COMMISSION,9513,MARINE MAMMAL COMMISSION
432,9514,OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION,9514,OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION
302,9515,ADMINISTRATIVE CONFERENCE OF THE U. S.,9515,ADMINISTRATIVE CONFERENCE OF THE U. S.
347,9516,DEFENSE NUCLEAR FACILITIES SAFETY BOARD,9516,DEFENSE NUCLEAR FACILITIES SAFETY BOARD
326,9517,COMMISSION ON CIVIL RIGHTS,9517,COMMISSION ON CIVIL RIGHTS
338,9518,COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,9518,COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED
467,9519,INTELLIGENCE COMMUNITY STAFF,9519,INTELLIGENCE COMMUNITY STAFF
525,9523,ELECTION ASSISTANCE COMMISSION,9523,ELECTION ASSISTANCE COMMISSION
421,9524,NATIONAL MEDIATION BOARD,9524,NATIONAL MEDIATION BOARD
535,9526,PRIVACY AND CIVIL LIBERTIES OVERSIGHT BOARD,9526,PRIVACY AND CIVIL LIBERTIES OVERSIGHT BOARD
306,9530,ADVISORY COUNCIL ON HISTORIC PRESERVATION,9530,ADVISORY COUNCIL ON HISTORIC PRESERVATION
456,9531,UNITED STATES HOLOCAUST MEMORIAL MUSEUM,9531,UNITED STATES HOLOCAUST MEMORIAL MUSEUM
310,9532,ARCHITECTURAL AND TRANSPORTATION BARRIERS COMPLIANCE BOARD,9532,ARCHITECTURAL AND TRANSPORTATION BARRIERS COMPLIANCE BOARD
471,9533,GULF COAST ECOSYSTEM RESTORATION COUNCIL,9533,GULF COAST ECOSYSTEM RESTORATION COUNCIL
373,9535,INSTITUTE OF AMERICAN INDIAN AND ALASKA NATIVE CULTURE AND ARTS DEVELOPMENT,9535,INSTITUTE OF AMERICAN INDIAN AND ALASKA NATIVE CULTURE AND ARTS DEVELOPMENT
323,9537,COMMISSION OF FINE ARTS,9537,COMMISSION OF FINE ARTS
364,9540,FEDERAL HOUSING FINANCE BOARD,9540,FEDERAL HOUSING FINANCE BOARD
364,9540,FEDERAL HOUSING FINANCE BOARD,95HL,FEDERAL HOME LOAN BANKS
381,9541,JAMES MADISON MEMORIAL FELLOWSHIP COMMISSION,9541,JAMES MADISON MEMORIAL FELLOWSHIP COMMISSION
537,9542,FEDERAL HOUSING FINANCE AGENCY,9542,FEDERAL HOUSING FINANCE AGENCY
524,9543,MILLENIUM CHALLENGE CORPORATION,9543,MILLENNIUM CHALLENGE CORPORATION
487,9545,MORRIS K. UDALL SCHOLARSHIP AND EXCELLENCE IN NATIONAL ENVIRONMENTAL POLICY FOUNDATION,9545,MORRIS K. UDALL SCHOLARSHIP AND EXCELLENCE IN NATIONAL ENVIRONMENTAL POLICY FOUNDATION
517,9547,DELTA REGIONAL AUTHORITY,9547,DELTA REGIONAL AUTHORITY
434,9549,OFFICE OF GOVERNMENT ETHICS,9549,OFFICE OF GOVERNMENT ETHICS
376,9554,INTERAGENCY COUNCIL ON THE HOMELESS,9554,INTERAGENCY COUNCIL ON THE HOMELESS
581,955F,CONSUMER FINANCIAL PROTECTION BUREAU,955F,CONSUMER FINANCIAL PROTECTION BUREAU
313,9560,BARRY GOLDWATER SCHOLARSHIP AND EXCELLENCE IN EDUCATION FUND,9560,BARRY GOLDWATER SCHOLARSHIP AND EXCELLENCE IN EDUCATION FUND
539,9561,RECOVERY ACCOUNTABILITY AND TRANSPARENCY BOARD,9561,RECOVERY ACCOUNTABILITY AND TRANSPARENCY BOARD
362,9562,FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL,9562,FEDERAL FINANCIAL INSTITUTIONS EXAMINATION COUNCIL
510,9565,CHEMICAL SAFETY AND HAZARD INVESTIGATION BOARD,9565,CHEMICAL SAFETY AND HAZARD INVESTIGATION BOARD
514,9568,BROADCASTING BOARD OF GOVERNORS,9568,BROADCASTING BOARD OF GOVERNORS
512,9570,PRESIDIO TRUST,9570,PRESIDIO TRUST
513,9572,DENALI COMMISSION,9572,DENALI COMMISSION
485,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE
458,9580,UNITED STATES INSTITUTE OF PEACE,9580,UNITED STATES INSTITUTE OF PEACE
476,9589,UNITED MINE WORKERS OF AMERICA BENEFIT FUNDS,9589,UNITED MINE WORKERS OF AMERICA BENEFIT FUNDS
345,9593,U.S. COURT OF VETERAN APPEALS,9593,U.S. COURT OF VETERAN APPEALS
511,9594,COURT SERVICES AND OFFENDER SUPERVISION AGENCY,9594,COURT SERVICES AND OFFENDER SUPERVISION AGENCY
511,959P,PRETRIAL SERVICES AGENCY,959P,PRETRIAL SERVICES AGENCY
097,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY
097,9700,DEPT OF DEFENSE,1708,IMMEDIATE OFFICE OF THE SECRETARY OF THE NAVY
097,9700,DEPT OF DEFENSE,1709,NAVY STAFF OFFICES
097,9700,DEPT OF DEFENSE,1710,NAVY FIELD OFFICES
097,9700,DEPT OF DEFENSE,1714,OFFICE OF NAVAL RESEARCH
097,9700,DEPT OF DEFENSE,1719,NAVAL AIR SYSTEMS COMMAND
097,9700,DEPT OF DEFENSE,1723,NAVAL SUPPLY SYSTEMS COMMAND
097,9700,DEPT OF DEFENSE,1724,NAVAL SEA SYSTEMS COMMAND
097,9700,DEPT OF DEFENSE,1725,NAVAL FACILITIES ENGINEERING COMMAND
097,9700,DEPT OF DEFENSE,1727,U.S. MARINE CORPS
097,9700,DEPT OF DEFENSE,1763,NAVAL COMPUTER AND TELECOMMUNICATIONS COMMAND
097,9700,DEPT OF DEFENSE,1966,ARMY CORPS OF ENGINEERS CIVIL WORKS
097,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY
097,9700,DEPT OF DEFENSE,2130,NATIONAL GUARD BUREAU
097,9700,DEPT OF DEFENSE,2135,DEPT OF JUSTICE  US MARSHALS SVC
097,9700,DEPT OF DEFENSE,21CE,"U.S. ARMY CORPS OF ENGINEERS, EXCEPT CIVIL PROGRAM FINANCING"
097,9700,DEPT OF DEFENSE,2525,ARMY CORPS OF ENGINEERS CIVIL WORKS
097,9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE
097,9700,DEPT OF DEFENSE,570B,U.S. AIR FORCE ACADEMY
097,9700,DEPT OF DEFENSE,570N,"IMMEDIATE OFFICE, HEADQUARTERS, USAF"
097,9700,DEPT OF DEFENSE,571C,AIR COMBAT COMMAND
097,9700,DEPT OF DEFENSE,571G,AIR FORCE LOGISTICS MANAGEMENT AGENCY
097,9700,DEPT OF DEFENSE,573C,"AIR FORCE ELEMENTS, U.S. CENTRAL COMMAND"
097,9700,DEPT OF DEFENSE,574Z,AIR NATIONAL GUARD
097,9700,DEPT OF DEFENSE,57NG,AIR NATIONAL GUARD UNITS (TITLE 32)
097,9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY
097,9700,DEPT OF DEFENSE,9700,DEPT OF DEFENSE
097,9700,DEPT OF DEFENSE,9748,DEFENSE HUMAN RESOURCES ACTIVITY
097,9700,DEPT OF DEFENSE,9761,DEFENSE THREAT REDUCTION AGENCY (DTRA)
097,9700,DEPT OF DEFENSE,9763,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)
097,9700,DEPT OF DEFENSE,9771,DEFENSE MICROELECTRONICS ACTIVITY (DMEA)
097,9700,DEPT OF DEFENSE,9773,VIRGINIA CONTRACTING AGENCY
097,9700,DEPT OF DEFENSE,9776,USTRANSCOM
097,9700,DEPT OF DEFENSE,9777,BUSINESS TRANSFORMATION AGENCY
097,9700,DEPT OF DEFENSE,97AB,NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA)
097,9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE
097,9700,DEPT OF DEFENSE,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)
097,9700,DEPT OF DEFENSE,97AK,DEFENSE INFORMATION SYSTEMS AGENCY (DISA)
097,9700,DEPT OF DEFENSE,97AR,DEFENSE CONTRACT AUDIT AGENCY
097,9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY
097,9700,DEPT OF DEFENSE,97AT,DEFENSE SECURITY COOPERATION AGENCY
097,9700,DEPT OF DEFENSE,97AV,DEFENSE SECURITY SERVICE
097,9700,DEPT OF DEFENSE,97AZ,DEFENSE COMMISSARY AGENCY  (DECA)
097,9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS)
097,9700,DEPT OF DEFENSE,97CG,NATIONAL SECURITY AGENCY/CENTRAL SECURITY SERVICE
097,9700,DEPT OF DEFENSE,97DH,DEFENSE HEALTH AGENCY (DHA)
097,9700,DEPT OF DEFENSE,97EX,"INSPECTOR GENERAL, OFFICE OF"
097,9700,DEPT OF DEFENSE,97F1,DEFENSE MEDIA ACTIVITY (DMA)
097,9700,DEPT OF DEFENSE,97F2,DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA)
097,9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS)
097,9700,DEPT OF DEFENSE,97F7,JOINT IMPROVISED EXPLOSIVE DEVICE DEFEAT ORGANIZATION (JIEDDO) 
097,9700,DEPT OF DEFENSE,97HW,UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES  (USUHS)
097,9700,DEPT OF DEFENSE,97JC,MISSILE DEFENSE AGENCY (MDA)
097,9700,DEPT OF DEFENSE,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM)
