ACCT_NUM,ATA,AID,BPOA,EPOA,A,MAIN,SUB,GWA_TAS,GWA_TAS NAME,Agency AID,Agency Name,ADMIN_ORG,Admin Org Name,FR Entity Type Code,FR Entity Description,Financial Indicator Type 2,FIN IND Type 2 Description,Function Code,Function Description,Sub Function Code,Sub Function Description
19159, ,089, , ,X,0217,000,89X0217,"Economic Regulation, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
19160, ,089, , ,X,0218,000,89X0218,"Strategic Petroleum Reserve, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,274,Emergency energy preparedness
19161, ,089, , ,X,0219,000,89X0219,"Naval Petroleum and Oil Shale Reserves, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
19163, ,089, , ,X,0222,000,89X0222,"Science, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,250,"General Science, Space, and Technology",251,General science and basic research
54470, ,089,2012,2013, ,0222,000,8912/130222,"Science, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,250,"General Science, Space, and Technology",251,General science and basic research
56529, ,089,2013,2014, ,0222,000,8913/140222,"Science, Energy Programs, Energy                                                                                                                                                                                                                ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,250,"General Science, Space, and Technology",251,General science and basic research
60040, ,089,2014,2015, ,0222,000,8914/150222,"Science, Energy Programs, Energy                                                                                                                                                                                                                ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,250,"General Science, Space, and Technology",251,General science and basic research
62862, ,089,2015,2016, ,0222,000,8915/160222,"Science, Energy Programs, Energy                                                                                                                                                                                                                ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,250,"General Science, Space, and Technology",251,General science and basic research
65535, ,089,2016,2017, ,0222,000,8916/170222,"Science, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,250,"General Science, Space, and Technology",251,General science and basic research
69480, ,089,2017,2018, ,0222,000,8917/180222,"Science, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,250,"General Science, Space, and Technology",251,General science and basic research
19022,086,089, , ,X,0224,000,86-89X0224,"Energy Supply, Energy",086,Department of Housing & Urban Development,00,Cash Control and Reconciliation Division,8900,Department of Energy,[NULL], ,270,Energy,271,Energy supply
19164, ,089, , ,X,0224,000,89X0224,"Energy Supply, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
21046,096,089, , ,X,0224,000,96-89X0224,"Energy Supply, Energy",096,Corps of Engineers,00,Reports and Analysis Office,8900,Department of Energy,[NULL], ,270,Energy,271,Energy supply
15833,069,089, , ,X,0224,005,69-89X0224.5,"Energy Supply, Energy",069,Department of Transportation,05,Federal Highway Administration,8900,Department of Energy, , ,270,Energy,271,Energy supply
19166, ,089, , ,X,0228,000,89X0228,"Departmental Administration, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
54471, ,089,2012,2013, ,0228,000,8912/130228,"Departmental Administration, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
56530, ,089,2013,2014, ,0228,000,8913/140228,"Departmental Administration, Energy Programs, Energy                                                                                                                                                                                            ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
60041, ,089,2014,2015, ,0228,000,8914/150228,"Departmental Administration, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
62863, ,089,2015,2016, ,0228,000,8915/160228,"Departmental Administration, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
65536, ,089,2016,2017, ,0228,000,8916/170228,"Departmental Administration, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
69481, ,089,2017,2018, ,0228,000,8917/180228,"Departmental Administration, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
19167, ,089, , ,X,0228,300,89X0228.300,"Departmental Administration, Undistributed SIBAC Chargebacks, Oak Ridge, TN., Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
19168, ,089, , ,X,0228,302,89X0228.302,"Departmental Administration, Undistributed SIBAC Chargebacks, Albuquerque, NM, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
19169, ,089, , ,X,0233,000,89X0233,"SPR Petroleum Account, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,274,Emergency energy preparedness
19170, ,089, , ,X,0234,000,89X0234,"Emergency Preparedness, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,274,Emergency energy preparedness
19171, ,089, , ,X,0235,000,89X0235,"Clean Coal Technology, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
19172, ,089, , ,X,0236,000,89X0236,"Expenses, Office of the Inspector General, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
61554, ,089,2014,2015, ,0236,000,8914/150236,"Expenses, Office of the Inspector General, Energy Programs, Energy                                                                                                                                                                              ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
62864, ,089,2015,2016, ,0236,000,8915/160236,"Expenses, Office of the Inspector General, Energy Programs, Energy                                                                                                                                                                              ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
65537, ,089,2016,2017, ,0236,000,8916/170236,"Expenses, Office of the Inspector General, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
69482, ,089,2017,2018, ,0236,000,8917/180236,"Expenses, Office of the Inspector General, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
40420, ,089,2009,2012, ,0237,000,8909/120237,"Office of the Inspector General - Recovery Act, Energy Programs, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
19173, ,089, , ,X,0240,000,89X0240,"Weapons Activities, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
54420, ,089,2011,2012, ,0240,000,8911/120240,"Weapons Activities, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
56258, ,089,2012,2013, ,0240,000,8912/130240,"Weapons Activities, National Nuclear Security Administration, Energy                                                                                                                                                                            ",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
60421, ,089,2013,2014, ,0240,000,8913/140240,"Weapons Activities, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
62101, ,089,2014,2015, ,0240,000,8914/150240,"Weapons Activities, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
62865, ,089,2015,2016, ,0240,000,8915/160240,"Weapons Activities, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
65538, ,089,2016,2017, ,0240,000,8916/170240,"Weapons Activities, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
69483, ,089,2017,2018, ,0240,000,8917/180240,"Weapons Activities, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
19175, ,089, , ,X,0242,000,89X0242,"Defense Environmental Restoration and Waste Management, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
19176, ,089, , ,X,0243,000,89X0243,"Other Defense Activities, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
54542, ,089,2012,2012, ,0243,000,89120243,"Other Defense Activities, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
54467, ,089,2012,2013, ,0243,000,8912/130243,"Other Defense Activities, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
56526, ,089,2013,2013, ,0243,000,89130243,"Other Defense Activities, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
56531, ,089,2013,2014, ,0243,000,8913/140243,"Other Defense Activities, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
60038, ,089,2014,2014, ,0243,000,89140243,"Other Defense Activities, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
60042, ,089,2014,2015, ,0243,000,8914/150243,"Other Defense Activities, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
62866, ,089,2015,2016, ,0243,000,8915/160243,"Other Defense Activities, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
65539, ,089,2016,2017, ,0243,000,8916/170243,"Other Defense Activities, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
69484, ,089,2017,2018, ,0243,000,8917/180243,"Other Defense Activities, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
19177, ,089, , ,X,0244,000,89X0244,"Defense Nuclear Waste Disposal, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
19178, ,089, , ,X,0249,000,89X0249,"Defense Environmental Services, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
19179, ,089, , ,X,0250,000,89X0250,"Non-Defense Site Acceleration Completion, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
19180, ,089, , ,X,0251,000,89X0251,"Defense Environmental Cleanup, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
54464, ,089,2012,2013, ,0251,000,8912/130251,"Defense Environmental Cleanup, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
56532, ,089,2013,2014, ,0251,000,8913/140251,"Defense Environmental Cleanup, Environmental and Other Defense Activities, Energy                                                                                                                                                               ",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
60043, ,089,2014,2015, ,0251,000,8914/150251,"Defense Environmental Cleanup, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
62867, ,089,2015,2016, ,0251,000,8915/160251,"Defense Environmental Cleanup, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
65540, ,089,2016,2017, ,0251,000,8916/170251,"Defense Environmental Cleanup, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
69485, ,089,2017,2018, ,0251,000,8917/180251,"Defense Environmental Cleanup, Environmental and Other Defense Activities, Energy",089,Department of Energy,10,Environmental and Other Defense Activities,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
19182, ,089, , ,X,0302,000,89X0302,"Operation and Maintenance, Southeastern Power Administration, Power Marketing Administration, Energy",089,Department of Energy,50,Power Marketing Administration,8900,Department of Energy, , ,270,Energy,271,Energy supply
19183, ,089, , ,X,0303,000,89X0303,"Operation and Maintenance, Southwestern Power Administration, Power Marketing Administration, Energy",089,Department of Energy,50,Power Marketing Administration,8900,Department of Energy, , ,270,Energy,271,Energy supply
19184, ,089, , ,X,0304,000,89X0304,"Operation and Maintenance, Alaska Power Administration, Power Marketing Administration, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
19186, ,089, , ,X,0309,000,89X0309,"Defense Nuclear Nonproliferation, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
19187, ,089, , ,X,0312,000,89X0312,"Cerro Grande Fire Activities, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
19188, ,089, , ,X,0313,000,89X0313,"Federal Salaries and Expenses, National Nuclear Security Administration, Energy                                                                                                                                                                 ",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
54465, ,089,2012,2013, ,0313,000,8912/130313,"Federal Salaries and Expenses, National Nuclear Security Administration, Energy                                                                                                                                                                 ",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
56533, ,089,2013,2014, ,0313,000,8913/140313,"Federal Salaries and Expenses, National Nuclear Security Administration, Energy                                                                                                                                                                 ",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
60044, ,089,2014,2015, ,0313,000,8914/150313,"Federal Salaries and Expenses, National Nuclear Security Administration, Energy                                                                                                                                                                 ",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
62868, ,089,2015,2016, ,0313,000,8915/160313,"Federal Salaries and Expenses, National Nuclear Security Administration, Energy                                                                                                                                                                 ",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
65541, ,089,2016,2017, ,0313,000,8916/170313,"Federal Salaries and Expenses, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
69486, ,089,2017,2018, ,0313,000,8917/180313,"Federal Salaries and Expenses, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
19189, ,089, , ,X,0314,000,89X0314,"Naval Reactors, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
54466, ,089,2012,2013, ,0314,000,8912/130314,"Naval Reactors, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
56534, ,089,2013,2014, ,0314,000,8913/140314,"Naval Reactors, National Nuclear Security Administration, Energy                                                                                                                                                                                ",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
60045, ,089,2014,2015, ,0314,000,8914/150314,"Naval Reactors, National Nuclear Security Administration, Energy                                                                                                                                                                                ",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
62869, ,089,2015,2016, ,0314,000,8915/160314,"Naval Reactors, National Nuclear Security Administration, Energy                                                                                                                                                                                ",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
65542, ,089,2016,2017, ,0314,000,8916/170314,"Naval Reactors, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
69487, ,089,2017,2018, ,0314,000,8917/180314,"Naval Reactors, National Nuclear Security Administration, Energy",089,Department of Energy,05,National Nuclear Security Administration,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
19190, ,089, , ,X,0315,000,89X0315,"Non-Defense Environmental Cleanup, Energy Programs, Energy                                                                                                                                                                                      ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
35972, ,089, , ,X,0318,000,89X0318,"Electricity Delivery and Energy Reliability, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
52319, ,089,2010,2011, ,0318,000,8910/110318,"Electricity Delivery and Energy Reliability, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
54462, ,089,2012,2013, ,0318,000,8912/130318,"Electricity Delivery and Energy Reliability, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
56535, ,089,2013,2014, ,0318,000,8913/140318,"Electricity Delivery and Energy Reliability, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
60046, ,089,2014,2015, ,0318,000,8914/150318,"Electricity Delivery and Energy Reliability, Energy Programs, Energy                                                                                                                                                                            ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
62870, ,089,2015,2016, ,0318,000,8915/160318,"Electricity Delivery and Energy Reliability, Energy Programs, Energy                                                                                                                                                                            ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
65543, ,089,2016,2017, ,0318,000,8916/170318,"Electricity Delivery and Energy Reliability, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
69488, ,089,2017,2018, ,0318,000,8917/180318,"Electricity Delivery and Energy Reliability, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
35973, ,089, , ,X,0319,000,89X0319,"Nuclear Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
50993, ,089,2010,2011, ,0319,000,8910/110319,"Nuclear Energy, Energy Programs, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
54104, ,089,2011,2012, ,0319,000,8911/120319,"Nuclear Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
54463, ,089,2012,2013, ,0319,000,8912/130319,"Nuclear Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
56536, ,089,2013,2014, ,0319,000,8913/140319,"Nuclear Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
60047, ,089,2014,2015, ,0319,000,8914/150319,"Nuclear Energy, Energy Programs, Energy                                                                                                                                                                                                         ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
62871, ,089,2015,2016, ,0319,000,8915/160319,"Nuclear Energy, Energy Programs, Energy                                                                                                                                                                                                         ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
65544, ,089,2016,2017, ,0319,000,8916/170319,"Nuclear Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
69489, ,089,2017,2018, ,0319,000,8917/180319,"Nuclear Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
35974, ,089, , ,X,0320,000,89X0320,"Legacy Management, Energy Programs, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
35975, ,089, , ,X,0321,000,89X0321,"Energy Efficiency and Renewable Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,272,Energy conservation
52320, ,089,2010,2011, ,0321,000,8910/110321,"Energy Efficiency and Renewable Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,272,Energy conservation
54498, ,089,2012,2013, ,0321,000,8912/130321,"Energy Efficiency and Renewable Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,272,Energy conservation
56537, ,089,2013,2014, ,0321,000,8913/140321,"Energy Efficiency and Renewable Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,272,Energy conservation
60048, ,089,2014,2015, ,0321,000,8914/150321,"Energy Efficiency and Renewable Energy, Energy Programs, Energy                                                                                                                                                                                 ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,272,Energy conservation
62872, ,089,2015,2016, ,0321,000,8915/160321,"Energy Efficiency and Renewable Energy, Energy Programs, Energy                                                                                                                                                                                 ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,272,Energy conservation
65545, ,089,2016,2017, ,0321,000,8916/170321,"Energy Efficiency and Renewable Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,272,Energy conservation
69490, ,089,2017,2018, ,0321,000,8917/180321,"Energy Efficiency and Renewable Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,272,Energy conservation
39296, ,089, , ,X,0322,000,89X0322,"Advanced Technology Vehicles Manufacturing Loan Program Account, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy,P,Program,270,Energy,272,Energy conservation
61334, ,089,2014,2015, ,0322,000,8914/150322,"Advanced Technology Vehicles Manufacturing Loan Program, Energy Programs, Energy                                                                                                                                                                ",089,Department of Energy,20,Energy Programs,8900,Department of Energy,P,Program,270,Energy,272,Energy conservation
62873, ,089,2015,2016, ,0322,000,8915/160322,"Advanced Technology Vehicles Manufacturing Loan Program, Energy Programs, Energy                                                                                                                                                                ",089,Department of Energy,20,Energy Programs,8900,Department of Energy,P,Program,270,Energy,272,Energy conservation
65546, ,089,2016,2017, ,0322,000,8916/170322,"Advanced Technology Vehicles Manufacturing Loan Program, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy,P,Program,270,Energy,272,Energy conservation
69491, ,089,2017,2018, ,0322,000,8917/180322,"Advanced Technology Vehicles Manufacturing Loan Program, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy,P,Program,270,Energy,272,Energy conservation
40492, ,089, , ,X,0323,000,89X0323,"Advanced Technology Vehicle Manufacturing Loan Program-Recovery Act, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy,P,Program,270,Energy,272,Energy conservation
40620, ,089, , ,X,0337,000,89X0337,"Advanced Research Projects Agency-Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
54518, ,089,2012,2012, ,0337,000,89120337,"Advanced Research Projects Agency-Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
54472, ,089,2012,2013, ,0337,000,8912/130337,"Advanced Research Projects Agency-Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
56527, ,089,2013,2013, ,0337,000,89130337,"Advanced Research Projects Agency-Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
56538, ,089,2013,2014, ,0337,000,8913/140337,"Advanced Research Projects Agency-Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
60049, ,089,2014,2015, ,0337,000,8914/150337,"Advanced Research Projects Agency-Energy, Energy Programs, Energy                                                                                                                                                                               ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
62874, ,089,2015,2016, ,0337,000,8915/160337,"Advanced Research Projects Agency-Energy, Energy Programs, Energy                                                                                                                                                                               ",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
65547, ,089,2016,2017, ,0337,000,8916/170337,"Advanced Research Projects Agency-Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
69492, ,089,2017,2018, ,0337,000,8917/180337,"Advanced Research Projects Agency-Energy, Energy Programs, Energy",089,Department of Energy,20,Energy Programs,8900,Department of Energy, , ,270,Energy,271,Energy supply
41475, ,089,2009,2012, ,0338,000,8909/120338,"Departmental Administration - Recovery Act, Energy Programs, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,276,"Energy information, policy, and regulation"
41476, ,089,2009,2012, ,0339,000,8909/120339,"Other Defense Activities - Recovery Act, Environmental and Other Defense Activities, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,050,National Defense,053,Atomic energy defense activities
19192, ,089, , ,X,4045,000,89X4045,"Bonneville Power Administration Fund, Power Marketing Administration, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy,S,Semi-Liquidating,270,Energy,271,Energy supply
21047,096,089, , ,X,4045,000,96-89X4045,"Bonneville Power Administration Fund, Power Marketing Administration, Energy",096,Corps of Engineers,00,Reports and Analysis Office,8900,Department of Energy,S,Semi-Liquidating,270,Energy,271,Energy supply
19193, ,089, , ,X,4180,000,89X4180,"Expenses, Isotope Production and Distribution Program Fund, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
41153, ,089, , ,X,4404,000,89X4404,"Western Area Power Administration, Borrowing Authority - Recovery Act, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
40629, ,089, , ,X,4405,000,89X4405,"Bonneville Power Administration Fund - Recovery Act, Power Marketing Administration, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy,S,Semi-Liquidating,270,Energy,271,Energy supply
19194, ,089, , ,X,4452,000,89X4452,"Colorado River Basins Power Marketing Fund, Western Area Power Administration, Power Marketing Administration, Energy",089,Department of Energy,00,Capital Accounting Center,8900,Department of Energy, , ,270,Energy,271,Energy supply
